Unnamed: 0,player_api_id,player_name,birthday,team_long_name,team_short_name,id,player_fifa_api_id,overall_rating,potential,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,height,weight,team_api_id,preferred_foot,attacking_work_rate,defensive_work_rate,chanceCreationShooting,chanceCreationShootingClass,favored,avg_defence_stats,defence_player,Mode
10993,129817,Hendry Thomas,1985-02-23 00:00:00,Wigan Athletic,WIG,69821.5,190630.0,68.75,73.15,45.15,36.15,57.4,71.45,34.0,62.9,54.75,52.65,57.4,66.2,58.6,67.85,61.9,74.15,71.5,54.15,69.4,73.3,71.1,44.15,82.1,68.4,62.35,59.45,59.6,68.95,71.4,64.0,7.8,12.65,16.95,11.8,12.65,180.34,174.0,8528.0,right,medium,high,50,Normal,57,68.11666666666667,Yes,Yes
13010,180330,Patrick van Aanholt,1990-08-29 00:00:00,Wigan Athletic,WIG,139683.0,186190.0,70.6774193548387,76.51612903225806,65.54838709677419,51.70967741935484,60.354838709677416,70.7741935483871,50.29032258064516,71.83870967741936,37.225806451612904,35.225806451612904,66.87096774193549,72.61290322580645,87.41935483870968,86.41935483870968,78.35483870967742,70.2258064516129,74.29032258064517,69.74193548387096,80.70967741935483,81.83870967741936,64.38709677419355,62.096774193548384,62.774193548387096,64.74193548387096,66.64516129032258,58.806451612903224,39.16129032258065,70.29032258064517,71.38709677419355,72.70967741935483,7.741935483870968,14.903225806451612,11.548387096774194,8.580645161290322,6.774193548387097,175.26,148.0,8528.0,left,high,medium,50,Normal,57,71.46236559139784,Yes,Yes
14312,212389,Roman Golobart,1992-03-21 00:00:00,Wigan Athletic,WIG,152962.0,194080.0,60.76470588235294,71.05882352941177,34.11764705882353,20.058823529411764,65.05882352941177,41.588235294117645,16.176470588235293,21.11764705882353,31.0,27.88235294117647,32.11764705882353,43.23529411764706,55.1764705882353,53.64705882352941,55.411764705882355,58.294117647058826,53.64705882352941,45.76470588235294,65.0,47.47058823529411,68.47058823529412,21.11764705882353,56.05882352941177,60.8235294117647,32.05882352941177,26.0,36.23529411764706,63.705882352941174,64.3529411764706,58.705882352941174,12.294117647058824,8.882352941176471,9.176470588235292,7.117647058823529,11.529411764705882,193.04,192.0,8528.0,right,medium,medium,50,Normal,57,62.25490196078431,Yes,Yes
233,11796,Briguel,1979-03-08 00:00:00,CS Marítimo,MAR,23561.0,20537.0,62.32258064516129,62.903225806451616,65.19354838709677,43.774193548387096,55.225806451612904,58.67741935483871,41.193548387096776,52.38709677419355,48.193548387096776,60.0,54.903225806451616,57.74193548387097,62.0,54.96774193548387,66.70967741935483,63.774193548387096,75.06451612903226,52.193548387096776,69.87096774193549,58.83870967741935,63.54838709677419,53.193548387096776,68.03225806451613,67.70967741935483,43.16129032258065,56.58064516129032,39.03225806451613,64.51612903225806,65.87096774193549,64.06451612903226,9.870967741935484,7.419354838709677,19.032258064516128,7.32258064516129,10.483870967741936,175.26,161.0,10212.0,right,medium,medium,65,Normal,125,64.81720430107526,Yes,Yes
235,11801,Luis Olim,1981-08-27 00:00:00,CS Marítimo,MAR,105820.0,20543.0,63.0,63.57142857142857,62.714285714285715,44.0,53.0,61.23809523809524,44.0,61.0,25.80952380952381,44.285714285714285,59.04761904761905,62.666666666666664,66.95238095238095,63.23809523809524,64.85714285714286,62.714285714285715,71.57142857142857,64.85714285714286,70.66666666666667,66.71428571428571,61.857142857142854,39.0,66.42857142857143,65.66666666666667,57.476190476190474,56.142857142857146,48.095238095238095,61.42857142857143,63.42857142857143,62.95238095238095,5.190476190476191,10.523809523809524,15.857142857142858,15.571428571428571,14.61904761904762,177.8,152.0,10212.0,left,low,high,65,Normal,125,62.6031746031746,Yes,Yes
236,11827,Fernando Cardozo,1979-03-17 00:00:00,CS Marítimo,MAR,55520.5,135570.0,67.5,68.5,48.0,53.0,67.83333333333333,63.0,53.0,46.0,17.0,42.5,61.0,57.0,62.333333333333336,60.666666666666664,64.0,64.66666666666667,73.0,62.5,75.0,69.83333333333333,74.66666666666667,51.0,65.5,72.66666666666667,65.16666666666667,63.0,68.83333333333333,66.0,66.83333333333333,65.0,9.833333333333334,19.0,52.0,17.166666666666668,17.666666666666668,185.42,163.0,10212.0,right,,,65,Normal,125,65.94444444444444,Yes,Yes
241,11836,Marcelo Pereira Bruno,1974-06-30 00:00:00,CS Marítimo,MAR,110617.5,163005.0,67.25,70.75,67.5,52.0,41.0,73.75,,65.0,,76.5,64.5,68.75,62.0,64.5,,68.0,,72.5,,67.0,61.5,63.75,53.75,75.5,70.0,,68.5,62.75,62.75,,4.75,18.75,64.5,16.75,18.5,175.26,161.0,10212.0,right,,,65,Normal,125,62.75,Yes,Yes
544,18552,Ferreira de Matos Alonso,1980-08-11 00:00:00,CS Marítimo,MAR,56068.0,164052.0,68.57142857142857,71.0,65.85714285714286,42.0,60.285714285714285,67.42857142857143,61.0,68.14285714285714,72.85714285714286,71.14285714285714,62.0,67.85714285714286,71.85714285714286,69.85714285714286,73.0,66.28571428571429,70.0,63.857142857142854,68.0,71.28571428571429,68.42857142857143,66.57142857142857,59.142857142857146,70.14285714285714,63.857142857142854,71.0,72.57142857142857,68.42857142857143,71.14285714285714,71.0,8.571428571428571,16.0,46.0,17.285714285714285,14.714285714285714,175.26,159.0,10212.0,left,,,65,Normal,125,70.19047619047619,Yes,Yes
606,19232,Rafael Miranda,1984-08-11 00:00:00,CS Marítimo,MAR,145528.0,165586.0,70.6842105263158,74.0,57.526315789473685,51.94736842105263,70.89473684210526,71.15789473684211,42.0,61.0,50.0,55.26315789473684,64.26315789473684,67.6842105263158,65.15789473684211,68.0,69.73684210526316,68.21052631578948,70.36842105263158,62.36842105263158,70.52631578947368,80.47368421052632,72.73684210526316,48.63157894736842,76.63157894736842,71.3157894736842,55.578947368421055,66.05263157894737,61.526315789473685,73.6842105263158,72.84210526315789,67.15789473684211,7.052631578947368,11.63157894736842,23.105263157894736,15.052631578947368,12.263157894736842,177.8,165.0,10212.0,left,medium,high,65,Normal,125,71.2280701754386,Yes,Yes
646,19439,Joao Guilherme,1986-04-21 00:00:00,CS Marítimo,MAR,82687.5,192339.0,69.7,74.0,55.5,52.5,68.4,66.0,47.0,59.3,66.0,72.6,58.5,62.0,58.3,58.1,56.1,68.7,61.0,77.6,76.7,67.0,73.8,71.4,74.8,69.1,41.7,62.5,61.9,70.2,69.7,67.7,9.0,15.0,24.6,12.9,15.0,182.88,163.0,10212.0,right,medium,medium,65,Normal,125,69.2,Yes,Yes
667,20241,Takahito Soma,1981-12-10 00:00:00,CS Marítimo,MAR,168887.0,181115.0,60.2,68.2,58.6,52.8,42.6,58.8,55.0,53.4,62.0,47.8,70.6,65.2,67.8,70.2,81.6,68.6,72.4,61.2,57.8,69.0,49.0,48.8,43.6,57.0,43.6,65.6,56.8,64.8,59.8,68.0,9.0,14.4,51.2,18.0,14.8,175.26,165.0,10212.0,left,,,65,Normal,125,64.2,Yes,Yes
2257,26470,Antoine van der Linden,1976-03-17 00:00:00,CS Marítimo,MAR,15038.0,28057.0,67.77777777777777,71.33333333333333,51.44444444444444,45.888888888888886,67.22222222222223,56.77777777777778,46.888888888888886,46.666666666666664,57.0,68.33333333333333,51.111111111111114,56.888888888888886,58.77777777777778,60.0,57.55555555555556,68.33333333333333,66.22222222222223,52.333333333333336,68.33333333333333,70.0,76.44444444444444,33.0,76.22222222222223,68.88888888888889,57.44444444444444,61.666666666666664,69.44444444444444,66.88888888888889,67.22222222222223,63.888888888888886,9.11111111111111,15.555555555555555,31.333333333333332,15.0,14.22222222222222,185.42,185.0,10212.0,left,medium,medium,65,Normal,125,66.0,Yes,Yes
6420,39514,Ricardo Esteves,1979-09-16 00:00:00,CS Marítimo,MAR,148417.5,20644.0,63.25,68.5,56.75,64.25,57.5,60.0,50.5,49.75,68.0,46.0,55.5,61.75,69.75,68.25,65.25,65.25,70.0,68.0,71.5,78.25,70.75,38.25,78.0,58.5,61.0,70.0,64.0,60.25,60.5,56.75,5.0,7.5,16.5,11.0,7.0,172.72,150.0,10212.0,right,,,65,Normal,125,59.166666666666664,Yes,Yes
6913,40701,Damien Plessis,1988-03-05 00:00:00,CS Marítimo,MAR,34364.0,183926.0,65.94736842105263,70.36842105263158,46.1578947368421,45.21052631578947,71.21052631578948,68.3157894736842,45.73684210526316,56.8421052631579,59.8421052631579,63.421052631578945,61.63157894736842,68.47368421052632,66.84210526315789,58.526315789473685,60.0,58.36842105263158,52.21052631578947,63.1578947368421,71.0,72.63157894736842,76.15789473684211,56.26315789473684,70.10526315789474,59.89473684210526,59.05263157894737,58.63157894736842,54.05263157894737,67.26315789473684,71.26315789473684,68.6842105263158,7.684210526315789,10.68421052631579,25.105263157894736,11.421052631578949,17.31578947368421,193.04,170.0,10212.0,left,medium,medium,65,Normal,125,69.0701754385965,Yes,Yes
9820,97495,Luciano Amaral,1982-10-20 00:00:00,CS Marítimo,MAR,104920.0,165825.0,66.28571428571429,67.14285714285714,65.0,51.0,57.142857142857146,63.57142857142857,42.0,56.285714285714285,56.714285714285715,58.285714285714285,59.857142857142854,64.28571428571429,69.85714285714286,73.14285714285714,74.57142857142857,67.57142857142857,64.71428571428571,71.57142857142857,64.85714285714286,72.57142857142857,66.71428571428571,64.71428571428571,63.57142857142857,72.57142857142857,40.0,58.857142857142854,53.0,64.42857142857143,65.71428571428571,67.57142857142857,7.0,10.0,13.0,9.0,14.0,180.34,165.0,10212.0,right,medium,medium,65,Normal,125,65.90476190476191,Yes,Yes
10484,112881,Joao Luiz,1985-12-20 00:00:00,CS Marítimo,MAR,82708.0,193808.0,62.92307692307692,66.23076923076923,57.84615384615385,36.0,60.0,63.23076923076923,47.46153846153846,54.38461538461539,46.0,47.0,63.23076923076923,59.76923076923077,62.46153846153846,60.69230769230769,64.61538461538461,67.84615384615384,63.92307692307692,54.0,68.15384615384616,66.76923076923077,70.46153846153847,48.69230769230769,69.23076923076923,61.84615384615385,53.53846153846154,58.30769230769231,49.92307692307692,57.53846153846154,62.61538461538461,62.84615384615385,7.384615384615385,16.076923076923077,18.615384615384617,15.307692307692308,15.307692307692308,182.88,172.0,10212.0,right,medium,medium,65,Normal,125,61.0,Yes,Yes
11134,139898,Dirceu,1988-01-05 00:00:00,CS Marítimo,MAR,45075.0,230592.0,62.333333333333336,66.22222222222223,39.77777777777778,29.0,55.333333333333336,44.666666666666664,33.0,34.888888888888886,32.0,26.0,38.77777777777778,49.111111111111114,55.333333333333336,63.0,41.0,54.0,41.0,46.22222222222222,65.0,64.0,81.0,29.444444444444443,56.333333333333336,56.333333333333336,35.888888888888886,29.0,47.0,58.888888888888886,69.22222222222223,70.66666666666667,5.0,10.0,19.11111111111111,12.0,10.0,190.5,194.0,10212.0,right,low,medium,65,Normal,125,66.25925925925925,Yes,Yes
11468,150068,"Theo Weeks,24",1990-01-19 00:00:00,CS Marítimo,MAR,169578.0,190126.0,63.64705882352941,69.0,54.411764705882355,38.23529411764706,60.8235294117647,65.94117647058823,53.76470588235294,68.58823529411765,53.0,37.23529411764706,61.588235294117645,67.47058823529412,60.705882352941174,68.0,65.0,61.05882352941177,65.0,62.76470588235294,70.3529411764706,71.17647058823529,67.88235294117646,55.1764705882353,69.05882352941177,60.52941176470589,60.0,56.35294117647059,49.52941176470589,57.294117647058826,62.411764705882355,63.0,10.823529411764708,11.294117647058824,20.764705882352946,10.529411764705882,15.882352941176473,175.26,150.0,10212.0,right,,,65,Normal,125,60.90196078431373,Yes,Yes
12126,163976,Fabio Santos,1988-05-22 00:00:00,CS Marítimo,MAR,53499.5,219750.0,59.0,62.0,34.0,24.0,62.666666666666664,58.333333333333336,26.0,48.666666666666664,26.666666666666668,28.0,50.666666666666664,51.666666666666664,57.0,63.0,47.0,52.166666666666664,59.0,48.0,71.33333333333333,64.0,63.666666666666664,27.333333333333332,55.833333333333336,61.0,35.333333333333336,43.333333333333336,46.0,58.333333333333336,61.166666666666664,62.0,13.0,8.0,11.0,10.0,9.0,182.88,165.0,10212.0,right,low,high,65,Normal,125,60.5,Yes,Yes
12415,167412,Marcio Nascimento Rozario,1983-11-21 00:00:00,CS Marítimo,MAR,111030.5,176966.0,68.33333333333333,70.66666666666667,56.25,43.416666666666664,66.08333333333333,60.0,45.75,45.0,48.0,54.0,55.5,56.5,45.916666666666664,42.833333333333336,52.75,62.0,44.75,63.083333333333336,47.25,53.083333333333336,82.33333333333333,56.666666666666664,74.91666666666667,67.08333333333333,38.666666666666664,37.75,50.25,70.33333333333333,71.25,66.5,6.0,6.0,7.0,13.0,8.0,187.96,194.0,10212.0,left,medium,medium,65,Normal,125,69.3611111111111,Yes,Yes
13569,191789,Joao Diogo,1988-02-28 00:00:00,CS Marítimo,MAR,82659.5,200796.0,64.72222222222223,68.16666666666667,64.05555555555556,39.0,49.666666666666664,55.666666666666664,32.333333333333336,54.666666666666664,48.77777777777778,39.55555555555556,51.333333333333336,61.77777777777778,74.83333333333333,72.77777777777777,73.22222222222223,64.83333333333333,80.61111111111111,45.666666666666664,76.44444444444444,70.44444444444444,57.27777777777778,37.0,68.27777777777777,61.44444444444444,54.72222222222222,48.833333333333336,41.44444444444444,64.5,65.38888888888889,65.05555555555556,13.333333333333334,13.333333333333334,14.333333333333334,6.333333333333333,12.333333333333334,175.26,159.0,10212.0,right,medium,medium,65,Normal,125,64.98148148148148,Yes,Yes
13693,194325,Semedo,1988-02-23 00:00:00,CS Marítimo,MAR,160399.0,210614.0,63.285714285714285,66.42857142857143,43.0,41.0,57.0,67.14285714285714,41.0,58.285714285714285,47.42857142857143,43.0,60.857142857142854,64.28571428571429,61.0,62.0,67.0,58.0,65.0,57.0,80.0,74.0,70.0,40.0,70.0,62.857142857142854,51.0,48.0,51.0,65.0,67.85714285714286,62.142857142857146,7.0,9.0,5.0,14.0,9.0,182.87999999999997,172.0,10212.0,right,medium,medium,65,Normal,125,65.0,Yes,Yes
14758,242892,Ruben Ferreira,1990-02-17 00:00:00,CS Marítimo,MAR,154248.5,205524.0,72.18181818181819,77.5909090909091,75.68181818181819,31.09090909090909,57.40909090909091,69.0,30.272727272727273,64.86363636363636,64.77272727272727,68.0909090909091,64.68181818181819,68.5909090909091,74.27272727272727,70.0909090909091,72.36363636363636,71.81818181818181,63.0,65.36363636363636,70.9090909090909,85.81818181818181,62.68181818181818,45.40909090909091,71.86363636363636,71.18181818181819,60.72727272727273,61.04545454545455,48.27272727272727,70.63636363636364,73.9090909090909,73.45454545454545,14.272727272727272,6.2727272727272725,5.2727272727272725,14.272727272727272,10.272727272727272,182.88,143.0,10212.0,left,medium,medium,65,Normal,125,72.66666666666667,Yes,Yes
14762,242903,Sergio Romeo Marakis,1991-11-11 00:00:00,CS Marítimo,MAR,161388.5,205216.0,61.5,67.2,41.0,35.0,54.8,66.9,35.0,58.8,40.0,44.0,63.6,60.8,62.6,61.8,59.3,58.8,64.0,57.8,71.5,61.4,66.0,43.6,62.2,57.2,42.8,59.0,45.0,57.2,61.2,64.2,6.0,10.0,14.0,6.0,12.0,177.8,172.0,10212.0,right,low,high,65,Normal,125,60.866666666666674,Yes,Yes
15195,276734,Patrick Bauer,1992-10-28 00:00:00,CS Marítimo,MAR,139310.0,204496.0,65.81818181818181,71.63636363636364,46.18181818181818,35.36363636363637,67.54545454545455,60.81818181818182,41.09090909090909,40.09090909090909,38.09090909090909,42.36363636363637,58.09090909090909,51.63636363636363,48.18181818181818,45.09090909090909,43.0,55.81818181818182,34.0,55.81818181818182,31.454545454545453,54.0,82.45454545454545,43.45454545454545,65.9090909090909,68.0909090909091,33.09090909090909,38.36363636363637,53.81818181818182,66.81818181818181,69.0909090909091,66.9090909090909,11.090909090909092,13.090909090909092,5.090909090909091,14.090909090909092,10.090909090909092,193.04,194.0,10212.0,right,medium,medium,65,Normal,125,67.60606060606061,Yes,Yes
15963,319787,Romario,1992-06-28 00:00:00,CS Marítimo,MAR,153157.5,207923.0,65.0,72.75,35.0,32.0,65.0,62.0,38.0,51.0,35.0,42.0,58.0,53.0,68.0,67.0,59.0,47.0,61.0,69.0,70.0,62.0,74.0,54.0,69.0,64.0,22.0,42.0,43.0,63.0,69.0,65.0,15.0,11.0,7.0,15.0,11.0,182.88,181.0,10212.0,left,medium,medium,65,Normal,125,65.66666666666667,Yes,Yes
15979,322354,Patrick,1991-01-22 00:00:00,CS Marítimo,MAR,139739.5,208114.0,64.5,69.5,57.0,38.0,51.0,58.0,41.0,61.125,44.0,51.0,48.0,55.375,77.0,79.0,75.0,66.0,70.0,66.0,59.0,67.0,51.0,45.0,66.5,65.75,55.0,48.0,45.0,63.625,67.375,65.25,10.0,7.0,13.0,16.0,9.0,177.8,168.0,10212.0,right,medium,medium,65,Normal,125,65.41666666666667,Yes,Yes
16452,419791,Gege,1988-02-24 00:00:00,CS Marítimo,MAR,62106.5,210466.0,65.4090909090909,68.04545454545455,51.72727272727273,29.272727272727273,62.72727272727273,55.13636363636363,28.272727272727273,37.81818181818182,37.09090909090909,30.272727272727273,46.81818181818182,52.54545454545455,69.04545454545455,72.0,55.22727272727273,54.81818181818182,66.36363636363636,43.27272727272727,85.18181818181819,64.63636363636364,73.27272727272727,29.272727272727273,67.4090909090909,64.36363636363636,34.18181818181818,40.27272727272727,43.27272727272727,65.31818181818181,69.81818181818181,63.72727272727273,13.272727272727272,9.272727272727272,11.272727272727272,7.272727272727272,8.272727272727273,182.88,179.0,10212.0,right,medium,medium,65,Normal,125,66.28787878787878,Yes,Yes
16992,498603,Raul,1989-11-30 00:00:00,CS Marítimo,MAR,147264.0,198240.0,62.294117647058826,68.52941176470588,57.35294117647059,40.11764705882353,41.1764705882353,51.94117647058823,33.23529411764706,45.35294117647059,49.8235294117647,50.94117647058823,52.11764705882353,53.588235294117645,71.11764705882354,73.17647058823529,73.23529411764706,52.8235294117647,74.47058823529412,54.1764705882353,76.3529411764706,76.17647058823529,68.05882352941177,39.88235294117647,59.35294117647059,64.41176470588235,46.411764705882355,51.23529411764706,47.05882352941177,68.6470588235294,64.70588235294117,66.05882352941177,11.647058823529411,7.470588235294118,15.058823529411764,15.411764705882351,10.117647058823527,175.26,159.0,10212.0,left,high,medium,65,Normal,125,66.47058823529412,Yes,Yes
10718,116183,Jose Velazquez,1990-09-08 00:00:00,FC Arouca,ARO,89149.5,196881.0,67.5,72.0,63.0,47.0,60.083333333333336,60.583333333333336,46.333333333333336,65.58333333333333,33.0,30.0,64.16666666666667,64.0,69.33333333333333,64.83333333333333,61.0,67.0,59.0,26.0,74.0,60.0,70.0,22.0,69.16666666666667,67.75,36.5,53.0,40.166666666666664,67.66666666666667,72.91666666666667,68.75,7.166666666666667,9.666666666666666,18.0,13.0,16.333333333333332,185.42,170.0,158085.0,right,medium,medium,46,Normal,28,69.77777777777779,Yes,Yes
12163,164099,Mica,1987-09-26 00:00:00,FC Arouca,ARO,122526.0,203682.0,66.28571428571429,67.85714285714286,48.0,26.0,67.14285714285714,50.714285714285715,22.0,42.0,30.0,28.0,46.57142857142857,48.285714285714285,64.0,78.0,64.0,62.0,69.0,42.0,91.0,70.14285714285714,68.0,34.0,70.0,71.42857142857143,31.0,40.0,27.0,64.85714285714286,65.57142857142857,70.71428571428571,6.0,7.0,14.0,6.0,7.0,180.34,165.0,158085.0,right,,,46,Normal,28,67.04761904761905,Yes,Yes
12172,164120,Miguel Oliveira,1983-08-18 00:00:00,FC Arouca,ARO,125389.0,176490.0,66.0909090909091,66.36363636363636,40.0,32.0,69.0,49.0,25.0,39.0,29.0,48.0,42.0,45.0,42.0,33.27272727272727,45.0,63.54545454545455,40.0,65.0,55.0,52.0,84.0,47.0,72.9090909090909,67.54545454545455,25.0,26.0,50.0,66.45454545454545,68.63636363636364,63.27272727272727,13.0,10.0,13.0,9.0,15.0,187.96,187.0,158085.0,right,low,high,46,Normal,28,66.12121212121212,Yes,Yes
13376,186668,Luis Dias,1987-01-03 00:00:00,FC Arouca,ARO,105555.5,176455.0,59.0,63.0,64.0,39.0,50.0,50.0,41.0,57.0,35.0,46.0,49.0,56.0,69.0,69.0,66.0,55.0,66.0,54.0,60.0,65.0,67.0,45.0,62.0,59.0,40.0,44.0,44.0,58.0,61.0,61.0,12.0,12.0,13.0,14.0,5.0,180.34,172.0,158085.0,right,medium,medium,46,Normal,28,60.0,Yes,Yes
13977,205940,Emiliano Albin,1989-01-24 00:00:00,FC Arouca,ARO,49697.5,211268.0,67.66666666666667,69.83333333333333,72.0,40.0,50.0,68.0,50.0,70.0,48.0,49.0,61.0,65.0,79.66666666666667,75.66666666666667,72.0,70.0,79.0,51.0,80.0,75.0,46.0,43.0,58.0,65.0,56.0,53.0,64.0,62.333333333333336,67.66666666666667,68.0,9.0,9.0,10.0,14.0,16.0,172.72,154.0,158085.0,right,medium,medium,46,Normal,28,66.0,Yes,Yes
14116,209099,William Soares,1988-12-30 00:00:00,FC Arouca,ARO,179886.0,200322.0,65.22222222222223,68.88888888888889,47.0,45.44444444444444,56.666666666666664,64.55555555555556,45.0,58.22222222222222,57.55555555555556,47.0,62.55555555555556,61.111111111111114,65.88888888888889,64.55555555555556,62.44444444444444,62.55555555555556,67.0,62.0,75.22222222222223,87.0,73.22222222222223,62.44444444444444,77.88888888888889,60.0,52.22222222222222,57.22222222222222,49.0,59.55555555555556,65.44444444444444,68.33333333333333,15.0,8.0,16.0,14.0,12.0,182.88,170.0,158085.0,right,medium,medium,46,Normal,28,64.44444444444444,Yes,Yes
14157,209442,Tinoco,1986-10-17 00:00:00,FC Arouca,ARO,172403.5,164974.0,66.625,68.875,73.125,46.25,49.5,65.25,45.25,64.25,72.25,71.25,65.75,65.25,63.0,67.875,60.0,66.75,58.0,72.5,56.5,90.0,70.0,54.25,65.625,66.25,61.125,59.625,49.25,65.5,64.625,64.125,5.25,7.25,9.25,12.25,9.25,185.42,165.0,158085.0,left,high,medium,46,Normal,28,64.75,Yes,Yes
15074,264885,Ivan Balliu,1992-01-01 00:00:00,FC Arouca,ARO,73798.0,203581.0,63.666666666666664,71.86666666666666,64.0,20.2,44.2,54.06666666666667,22.2,48.266666666666666,37.4,31.2,54.2,57.86666666666667,72.46666666666667,72.13333333333334,73.93333333333334,61.0,70.0,37.2,77.6,78.53333333333333,62.0,54.2,73.0,66.2,52.46666666666667,41.333333333333336,28.2,64.6,62.666666666666664,63.6,11.2,8.2,8.2,8.2,12.2,172.72,141.0,158085.0,right,medium,high,46,Normal,28,63.62222222222221,Yes,Yes
15133,268257,Lima,1991-10-10 00:00:00,FC Arouca,ARO,102269.0,207924.0,67.52631578947368,75.73684210526316,70.78947368421052,36.89473684210526,44.0,67.0,33.0,69.3157894736842,74.47368421052632,76.89473684210526,70.0,70.3157894736842,77.0,77.0,76.0,57.26315789473684,70.0,81.36842105263158,76.0,69.89473684210526,60.0,77.21052631578948,62.0,71.0,67.0,57.0,50.94736842105263,69.0,70.0,72.0,11.0,10.0,12.0,16.0,11.0,177.8,161.0,158085.0,left,medium,medium,46,Normal,28,70.33333333333333,Yes,Yes
15745,303227,Diego Galo,1984-01-14 00:00:00,FC Arouca,ARO,43945.0,219690.0,67.72727272727273,68.18181818181819,35.27272727272727,22.272727272727273,67.81818181818181,50.27272727272727,33.27272727272727,32.36363636363637,32.27272727272727,26.272727272727273,37.36363636363637,47.81818181818182,55.0,58.90909090909091,57.0,64.81818181818181,56.0,42.27272727272727,80.54545454545455,58.54545454545455,73.81818181818181,25.272727272727273,67.36363636363636,70.72727272727273,27.272727272727273,28.272727272727273,42.27272727272727,68.54545454545455,71.81818181818181,66.72727272727273,7.272727272727272,11.272727272727272,6.2727272727272725,7.272727272727272,12.272727272727272,185.42,174.0,158085.0,right,medium,medium,46,Normal,28,69.03030303030305,Yes,Yes
16199,361749,Tomas Dabo,1993-10-20 00:00:00,FC Arouca,ARO,173395.0,219977.0,64.23076923076923,75.15384615384616,61.38461538461539,32.38461538461539,50.38461538461539,57.53846153846154,34.38461538461539,64.38461538461539,40.38461538461539,39.38461538461539,50.38461538461539,61.07692307692308,72.53846153846153,77.6923076923077,71.84615384615384,61.38461538461539,77.0,41.38461538461539,68.07692307692308,74.38461538461539,47.53846153846154,29.384615384615383,71.84615384615384,60.92307692307692,52.53846153846154,46.38461538461539,43.38461538461539,59.53846153846154,67.15384615384616,68.53846153846153,9.384615384615383,14.384615384615383,7.384615384615385,12.384615384615383,8.384615384615385,172.72,141.0,158085.0,right,medium,medium,46,Normal,28,65.07692307692308,Yes,Yes
16836,470499,Nelson Barbosa,1988-01-01 00:00:00,FC Arouca,ARO,130852.5,223802.0,66.0,68.75,66.5,30.5,47.5,60.5,35.5,68.5,53.5,32.5,46.5,66.5,76.0,74.0,71.0,66.5,75.0,48.5,62.0,75.0,52.0,35.5,79.5,64.5,55.5,42.5,45.5,64.0,68.5,65.0,11.5,6.5,8.5,9.5,5.5,175.26,148.0,158085.0,left,medium,medium,46,Normal,28,65.83333333333333,Yes,Yes
16844,470807,Hugo Basto,1993-05-14 00:00:00,FC Arouca,ARO,70961.5,227725.0,64.0,72.875,30.375,27.625,57.875,51.375,35.625,48.375,27.625,30.625,39.375,49.125,63.0,66.125,45.0,58.875,50.0,62.625,66.25,65.875,70.875,45.625,59.75,65.0,30.625,32.625,45.625,62.625,74.875,64.0,11.625,9.625,11.625,12.625,13.625,187.96,179.0,158085.0,right,medium,medium,46,Normal,28,67.16666666666667,Yes,Yes
16974,493731,Jubal,1993-08-29 00:00:00,FC Arouca,ARO,91139.0,217565.0,64.11111111111111,72.11111111111111,29.0,22.0,69.11111111111111,37.55555555555556,30.0,36.0,36.0,27.0,32.77777777777778,43.0,64.0,63.0,48.0,55.666666666666664,42.333333333333336,42.0,69.11111111111111,60.666666666666664,73.0,25.0,61.77777777777778,60.888888888888886,30.0,32.0,48.0,66.44444444444444,71.22222222222223,68.0,12.0,12.0,11.0,9.0,8.0,190.5,174.0,158085.0,right,medium,medium,46,Normal,28,68.55555555555556,Yes,Yes
17569,750584,Alexandre Azevedo,1997-01-28 00:00:00,FC Arouca,ARO,8086.5,234141.0,58.0,66.0,47.0,39.0,53.0,60.0,37.0,54.0,40.0,45.0,55.0,56.0,63.0,60.0,51.0,54.0,76.0,59.0,58.0,55.0,57.0,38.0,62.0,56.0,41.0,47.0,52.0,56.0,66.0,62.0,8.0,9.0,13.0,11.0,13.0,175.26,150.0,158085.0,right,medium,medium,46,Normal,28,61.333333333333336,Yes,Yes
6757,40184,Miguel Fernandes Vieira Hugo,1976-08-11 00:00:00,SC Beira Mar,B-M,125239.0,20779.0,69.63636363636364,70.9090909090909,43.0,34.54545454545455,71.0,65.0,49.0,46.27272727272727,23.0,58.90909090909091,63.09090909090909,54.0,49.45454545454545,48.54545454545455,42.54545454545455,63.45454545454545,67.63636363636364,66.36363636363636,77.63636363636364,54.36363636363637,76.81818181818181,58.09090909090909,71.72727272727273,72.0909090909091,28.0,57.72727272727273,45.27272727272727,69.9090909090909,70.18181818181819,63.81818181818182,8.0,7.545454545454546,10.0,12.818181818181818,14.181818181818182,182.88,172.0,10211.0,right,medium,high,57,Normal,25,67.96969696969697,Yes,Yes
8228,46881,David Fleurival,1984-02-19 00:00:00,SC Beira Mar,B-M,39454.0,177361.0,63.5,66.8,42.15,29.25,53.7,64.85,42.55,43.65,38.75,37.65,52.95,64.5,59.5,56.05,60.6,62.0,59.65,54.35,73.3,78.7,78.15,55.35,66.0,63.05,51.1,60.2,51.7,62.0,63.45,58.9,15.25,8.7,18.25,11.6,9.85,182.88,185.0,10211.0,right,medium,medium,57,Normal,25,61.449999999999996,Yes,Yes
